1731606018837747138,"apriltag_msgs.msg.AprilTagDetectionArray(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731606018, nanosec=813776768), frame_id='camera'), detections=[apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=12, hamming=0, goodness=0.0, decision_margin=123.90927124023438, centre=apriltag_msgs.msg.Point(x=313.25096011792186, y=249.68384231634147), corners=[apriltag_msgs.msg.Point(x=294.0636291503906, y=267.80078124999994), apriltag_msgs.msg.Point(x=331.814697265625, y=271.04052734374994), apriltag_msgs.msg.Point(x=331.0068359375, y=232.91850280761727), apriltag_msgs.msg.Point(x=294.0975952148437, y=227.64881896972662)], homography=array([ 2.71662556e+01, -3.41529185e+00,  3.13250960e+02,  8.92674705e+00,
        1.66670879e+01,  2.49683842e+02,  2.71901772e-02, -1.15572753e-02,
        1.00000000e+00])), apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=13, hamming=0, goodness=0.0, decision_margin=133.34933471679688, centre=apriltag_msgs.msg.Point(x=568.5033464135133, y=249.998099200633), corners=[apriltag_msgs.msg.Point(x=538.9188232421874, y=282.3681945800782), apriltag_msgs.msg.Point(x=596.7762451171874, y=281.0420227050781), apriltag_msgs.msg.Point(x=600.9122924804688, y=214.5376434326172), apriltag_msgs.msg.Point(x=544.0716552734375, y=223.17185974121097)], homography=array([-5.09493761e+00, -1.01263154e+01,  5.68503346e+02, -1.73368645e+01,
        2.78979278e+01,  2.49998099e+02, -5.92209243e-02, -1.36609172e-02,
        1.00000000e+00]))])"
1731606018866128601,"apriltag_msgs.msg.AprilTagDetectionArray(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731606018, nanosec=843661694), frame_id='camera'), detections=[apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=12, hamming=0, goodness=0.0, decision_margin=121.72795104980469, centre=apriltag_msgs.msg.Point(x=315.9658441800653, y=248.05611666533846), corners=[apriltag_msgs.msg.Point(x=296.6909484863282, y=266.1280517578125), apriltag_msgs.msg.Point(x=334.45028686523443, y=269.30871582031244), apriltag_msgs.msg.Point(x=333.8741760253906, y=231.2654571533203), apriltag_msgs.msg.Point(x=296.7388000488281, y=225.94970703125)], homography=array([ 2.76246247e+01, -2.55430359e+00,  3.15965844e+02,  9.13228877e+00,
        1.74234437e+01,  2.48056117e+02,  2.82219046e-02, -8.53025331e-03,
        1.00000000e+00])), apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=13, hamming=0, goodness=0.0, decision_margin=133.52159118652344, centre=apriltag_msgs.msg.Point(x=573.3475505718462, y=248.21715799428736), corners=[apriltag_msgs.msg.Point(x=543.1416625976561, y=280.77862548828125), apriltag_msgs.msg.Point(x=601.7912597656249, y=279.4209899902343), apriltag_msgs.msg.Point(x=606.4887084960938, y=212.49151611328128), apriltag_msgs.msg.Point(x=548.658203125, y=221.1320037841797)], homography=array([-4.51997022e+00, -9.55866408e+00,  5.73347551e+02, -1.70558349e+01,
        2.85158851e+01,  2.48217158e+02, -5.84979790e-02, -1.21616439e-02,
        1.00000000e+00]))])"
1731606018899429823,"apriltag_msgs.msg.AprilTagDetectionArray(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731606018, nanosec=876300305), frame_id='camera'), detections=[apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=12, hamming=0, goodness=0.0, decision_margin=124.68743133544922, centre=apriltag_msgs.msg.Point(x=317.23505166134817, y=247.98809395915373), corners=[apriltag_msgs.msg.Point(x=297.69818115234375, y=266.33416748046875), apriltag_msgs.msg.Point(x=335.89385986328125, y=269.5492858886719), apriltag_msgs.msg.Point(x=335.2297668457031, y=231.0901794433594), apriltag_msgs.msg.Point(x=297.9512023925782, y=225.70463562011724)], homography=array([ 2.79806204e+01, -3.78852932e+00,  3.17235052e+02,  9.29951662e+00,
        1.67020436e+01,  2.47988094e+02,  2.87814202e-02, -1.23081127e-02,
        1.00000000e+00])), apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=13, hamming=0, goodness=0.0, decision_margin=133.78099060058594, centre=apriltag_msgs.msg.Point(x=576.5291258539394, y=247.99365307600667), corners=[apriltag_msgs.msg.Point(x=546.0747680664062, y=280.9999389648437), apriltag_msgs.msg.Point(x=605.3215942382812, y=279.61758422851557), apriltag_msgs.msg.Point(x=610.0499267578126, y=211.66397094726562), apriltag_msgs.msg.Point(x=551.5610351562501, y=220.5701904296875)], homography=array([-4.99420740e+00, -9.27423053e+00,  5.76529126e+02, -1.73712021e+01,
        2.91039106e+01,  2.47993653e+02, -5.95345081e-02, -1.16027299e-02,
        1.00000000e+00]))])"
1731606018931374416,"apriltag_msgs.msg.AprilTagDetectionArray(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731606018, nanosec=909794490), frame_id='camera'), detections=[apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=12, hamming=0, goodness=0.0, decision_margin=124.41313171386719, centre=apriltag_msgs.msg.Point(x=316.86759184418185, y=249.4396337823294), corners=[apriltag_msgs.msg.Point(x=297.3730163574219, y=267.8008422851563), apriltag_msgs.msg.Point(x=335.57177734374994, y=271.0718688964843), apriltag_msgs.msg.Point(x=334.8607177734375, y=232.49258422851562), apriltag_msgs.msg.Point(x=297.6968383789063, y=227.2677917480469)], homography=array([ 2.71214363e+01, -4.28346088e+00,  3.16867592e+02,  8.66808410e+00,
        1.63033894e+01,  2.49439634e+02,  2.61852182e-02, -1.38665722e-02,
        1.00000000e+00])), apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=13, hamming=0, goodness=0.0, decision_margin=134.5753173828125, centre=apriltag_msgs.msg.Point(x=577.5328704582483, y=249.4434795688469), corners=[apriltag_msgs.msg.Point(x=546.8182373046876, y=282.5807800292969), apriltag_msgs.msg.Point(x=606.5980224609376, y=281.1300354003906), apriltag_msgs.msg.Point(x=611.2061767578125, y=213.1141357421875), apriltag_msgs.msg.Point(x=552.4189453125, y=222.06451416015622)], homography=array([-4.79275624e+00, -1.03806895e+01,  5.77532870e+02, -1.74690382e+01,
        2.86530568e+01,  2.49443480e+02, -5.94398762e-02, -1.34891411e-02,
        1.00000000e+00]))])"
1731606018968403823,"apriltag_msgs.msg.AprilTagDetectionArray(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731606018, nanosec=944436842), frame_id='camera'), detections=[apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=12, hamming=0, goodness=0.0, decision_margin=123.4705810546875, centre=apriltag_msgs.msg.Point(x=315.7253728562306, y=247.87850603411187), corners=[apriltag_msgs.msg.Point(x=295.98553466796875, y=266.26904296875), apriltag_msgs.msg.Point(x=334.40655517578125, y=269.42694091796875), apriltag_msgs.msg.Point(x=333.91473388671875, y=230.93246459960932), apriltag_msgs.msg.Point(x=296.38073730468744, y=225.56478881835932)], homography=array([ 2.81774567e+01, -3.66173556e+00,  3.15725373e+02,  9.37165314e+00,
        1.68775925e+01,  2.47878506e+02,  2.91628177e-02, -1.17153762e-02,
        1.00000000e+00])), apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=13, hamming=0, goodness=0.0, decision_margin=134.87672424316406, centre=apriltag_msgs.msg.Point(x=577.8569377980137, y=247.72702610227066), corners=[apriltag_msgs.msg.Point(x=546.8146362304686, y=280.9281616210937), apriltag_msgs.msg.Point(x=607.0658569335936, y=279.4898681640625), apriltag_msgs.msg.Point(x=611.9317626953125, y=211.282470703125), apriltag_msgs.msg.Point(x=552.5869140625, y=220.2474822998047)], homography=array([-4.55285583e+00, -1.01298423e+01,  5.77856938e+02, -1.73643321e+01,
        2.89197088e+01,  2.47727026e+02, -5.94357665e-02, -1.28654786e-02,
        1.00000000e+00]))])"
1731606019046588897,"apriltag_msgs.msg.AprilTagDetectionArray(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731606019, nanosec=20744897), frame_id='camera'), detections=[apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=12, hamming=0, goodness=0.0, decision_margin=125.0696792602539, centre=apriltag_msgs.msg.Point(x=311.29398679168844, y=249.4992205937219), corners=[apriltag_msgs.msg.Point(x=291.4549865722657, y=268.1016540527343), apriltag_msgs.msg.Point(x=330.1407165527343, y=271.3587036132812), apriltag_msgs.msg.Point(x=329.54461669921875, y=232.38615417480472), apriltag_msgs.msg.Point(x=291.90399169921886, y=227.00962829589847)], homography=array([ 2.77651375e+01, -4.22778617e+00,  3.11293987e+02,  9.14628441e+00,
        1.65686485e+01,  2.49499221e+02,  2.79544028e-02, -1.37464566e-02,
        1.00000000e+00])), apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=13, hamming=0, goodness=0.0, decision_margin=135.57212829589844, centre=apriltag_msgs.msg.Point(x=575.7043336164952, y=249.431725729069), corners=[apriltag_msgs.msg.Point(x=544.3245239257814, y=283.00289916992193), apriltag_msgs.msg.Point(x=605.2003173828125, y=281.5218200683594), apriltag_msgs.msg.Point(x=610.2066650390624, y=212.51997375488278), apriltag_msgs.msg.Point(x=550.1436767578125, y=221.62306213378906)], homography=array([-4.09057933e+00, -9.67181711e+00,  5.75704334e+02, -1.75083602e+01,
        2.94758974e+01,  2.49431726e+02, -5.94366800e-02, -1.20411084e-02,
        1.00000000e+00]))])"
1731606019068729342,"apriltag_msgs.msg.AprilTagDetectionArray(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731606019, nanosec=43884101), frame_id='camera'), detections=[apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=12, hamming=0, goodness=0.0, decision_margin=125.47522735595703, centre=apriltag_msgs.msg.Point(x=309.06331833772003, y=247.3866473881373), corners=[apriltag_msgs.msg.Point(x=289.1629028320312, y=265.89920043945307), apriltag_msgs.msg.Point(x=327.9576110839843, y=269.33792114257807), apriltag_msgs.msg.Point(x=327.36743164062506, y=230.3590698242188), apriltag_msgs.msg.Point(x=289.70507812500006, y=224.89636230468753)], homography=array([ 2.74272338e+01, -4.55529326e+00,  3.09063318e+02,  8.90773996e+00,
        1.63102102e+01,  2.47386647e+02,  2.69558023e-02, -1.48272599e-02,
        1.00000000e+00])), apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=13, hamming=0, goodness=0.0, decision_margin=136.0775604248047, centre=apriltag_msgs.msg.Point(x=574.8151577563181, y=247.50432047484233), corners=[apriltag_msgs.msg.Point(x=543.1609497070312, y=280.9737243652344), apriltag_msgs.msg.Point(x=604.5488281250001, y=279.5641784667969), apriltag_msgs.msg.Point(x=609.6394653320312, y=210.6830291748047), apriltag_msgs.msg.Point(x=549.0620727539062, y=219.73646545410156)], homography=array([-3.94164658e+00, -9.69464048e+00,  5.74815158e+02, -1.74319203e+01,
        2.94360178e+01,  2.47504320e+02, -5.97127273e-02, -1.20266516e-02,
        1.00000000e+00]))])"
1731606019101107490,"apriltag_msgs.msg.AprilTagDetectionArray(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731606019, nanosec=78888842), frame_id='camera'), detections=[apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=12, hamming=0, goodness=0.0, decision_margin=124.5687026977539, centre=apriltag_msgs.msg.Point(x=306.08138465218155, y=247.16988529002091), corners=[apriltag_msgs.msg.Point(x=286.1667785644531, y=265.96670532226557), apriltag_msgs.msg.Point(x=325.2102355957031, y=269.2516479492187), apriltag_msgs.msg.Point(x=324.54580688476557, y=229.74185180664068), apriltag_msgs.msg.Point(x=286.2664489746093, y=224.296127319336)], homography=array([ 2.77929193e+01, -2.93473909e+00,  3.06081385e+02,  9.03910389e+00,
        1.77861483e+01,  2.47169885e+02,  2.77015751e-02, -1.00842658e-02,
        1.00000000e+00])), apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=13, hamming=0, goodness=0.0, decision_margin=136.14874267578125, centre=apriltag_msgs.msg.Point(x=572.8670282364213, y=246.3243722049053), corners=[apriltag_msgs.msg.Point(x=541.1982421875, y=280.5233154296875), apriltag_msgs.msg.Point(x=603.0590209960939, y=278.81103515624994), apriltag_msgs.msg.Point(x=607.654296875, y=208.75779724121097), apriltag_msgs.msg.Point(x=546.8457641601561, y=218.3254241943359)], homography=array([-4.13951299e+00, -1.04123091e+01,  5.72867028e+02, -1.77811443e+01,
        2.95814915e+01,  2.46324372e+02, -6.05601187e-02, -1.36346339e-02,
        1.00000000e+00]))])"
1731606019132428934,"apriltag_msgs.msg.AprilTagDetectionArray(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731606019, nanosec=109731749), frame_id='camera'), detections=[apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=12, hamming=0, goodness=0.0, decision_margin=127.42619323730469, centre=apriltag_msgs.msg.Point(x=302.7134490334421, y=248.32620958998598), corners=[apriltag_msgs.msg.Point(x=282.47735595703125, y=267.15060424804693), apriltag_msgs.msg.Point(x=321.5991516113281, y=270.40771484375), apriltag_msgs.msg.Point(x=321.3156127929687, y=231.0217590332031), apriltag_msgs.msg.Point(x=283.0449829101562, y=225.32948303222656)], homography=array([ 2.87675295e+01, -3.35241392e+00,  3.02713449e+02,  9.99311931e+00,
        1.75784616e+01,  2.48326210e+02,  3.11865270e-02, -1.08835722e-02,
        1.00000000e+00])), apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=13, hamming=0, goodness=0.0, decision_margin=136.93589782714844, centre=apriltag_msgs.msg.Point(x=570.2658482460483, y=248.22660475659706), corners=[apriltag_msgs.msg.Point(x=538.2759399414062, y=282.1625366210938), apriltag_msgs.msg.Point(x=600.2783813476561, y=280.7182922363281), apriltag_msgs.msg.Point(x=605.4320068359375, y=210.9212036132812), apriltag_msgs.msg.Point(x=544.4061889648438, y=220.2308349609375)], homography=array([-4.03685213e+00, -1.05681654e+01,  5.70265848e+02, -1.78274079e+01,
        2.94538385e+01,  2.48226605e+02, -6.08123243e-02, -1.35157742e-02,
        1.00000000e+00]))])"
1731606019169656138,"apriltag_msgs.msg.AprilTagDetectionArray(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731606019, nanosec=146940842), frame_id='camera'), detections=[apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=12, hamming=0, goodness=0.0, decision_margin=126.63500213623047, centre=apriltag_msgs.msg.Point(x=299.6173989914316, y=246.97009078328347), corners=[apriltag_msgs.msg.Point(x=279.23605346679693, y=265.9091491699218), apriltag_msgs.msg.Point(x=318.8604431152344, y=269.3953247070312), apriltag_msgs.msg.Point(x=318.33099365234375, y=229.58076477050787), apriltag_msgs.msg.Point(x=279.7796630859375, y=223.85182189941403)], homography=array([ 2.81942074e+01, -4.09906757e+00,  2.99617399e+02,  9.46448910e+00,
        1.70601304e+01,  2.46970091e+02,  2.89379918e-02, -1.37210033e-02,
        1.00000000e+00])), apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=13, hamming=0, goodness=0.0, decision_margin=137.55247497558594, centre=apriltag_msgs.msg.Point(x=568.619874825254, y=246.73035013813083), corners=[apriltag_msgs.msg.Point(x=536.5017700195312, y=280.9287414550781), apriltag_msgs.msg.Point(x=598.9187622070315, y=279.3352966308594), apriltag_msgs.msg.Point(x=603.8970947265625, y=209.16822814941406), apriltag_msgs.msg.Point(x=542.413391113281, y=218.5292816162109)], homography=array([-3.05395911e+00, -1.00238678e+01,  5.68619875e+02, -1.74963396e+01,
        2.98704166e+01,  2.46730350e+02, -5.96497169e-02, -1.27753215e-02,
        1.00000000e+00]))])"
1731606019197963156,"apriltag_msgs.msg.AprilTagDetectionArray(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731606019, nanosec=176323693), frame_id='camera'), detections=[apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=12, hamming=0, goodness=0.0, decision_margin=126.001220703125, centre=apriltag_msgs.msg.Point(x=296.06066258227685, y=247.14788462274583), corners=[apriltag_msgs.msg.Point(x=275.67901611328125, y=266.25204467773443), apriltag_msgs.msg.Point(x=315.3570861816406, y=269.599853515625), apriltag_msgs.msg.Point(x=314.83734130859375, y=229.548095703125), apriltag_msgs.msg.Point(x=276.09536743164074, y=223.91766357421878)], homography=array([ 2.81748592e+01, -3.50594075e+00,  2.96060663e+02,  9.42677344e+00,
        1.76181597e+01,  2.47147885e+02,  2.90114279e-02, -1.19752010e-02,
        1.00000000e+00])), apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=13, hamming=0, goodness=0.0, decision_margin=137.8262481689453, centre=apriltag_msgs.msg.Point(x=566.0463850131803, y=246.4021580072336), corners=[apriltag_msgs.msg.Point(x=533.9069824218749, y=280.9284973144532), apriltag_msgs.msg.Point(x=596.6466674804686, y=279.2276916503906), apriltag_msgs.msg.Point(x=601.4259033203125, y=208.39506530761713), apriltag_msgs.msg.Point(x=539.6234130859375, y=218.05770874023435)], homography=array([-3.29484444e+00, -9.81297848e+00,  5.66046385e+02, -1.78186268e+01,
        3.01889831e+01,  2.46402158e+02, -6.06222630e-02, -1.26340003e-02,
        1.00000000e+00]))])"
1731606019232733230,"apriltag_msgs.msg.AprilTagDetectionArray(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731606019, nanosec=209724582), frame_id='camera'), detections=[apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=12, hamming=0, goodness=0.0, decision_margin=126.09066772460938, centre=apriltag_msgs.msg.Point(x=293.08800336122385, y=246.84677765392294), corners=[apriltag_msgs.msg.Point(x=272.3522644042968, y=265.987548828125), apriltag_msgs.msg.Point(x=312.3367309570312, y=269.32543945312506), apriltag_msgs.msg.Point(x=311.9783325195313, y=229.4094696044922), apriltag_msgs.msg.Point(x=273.04122924804693, y=223.43615722656247)], homography=array([ 2.95056377e+01, -3.91370979e+00,  2.93088003e+02,  1.05973905e+01,
        1.73509617e+01,  2.46846778e+02,  3.34397262e-02, -1.31308745e-02,
        1.00000000e+00])), apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=13, hamming=0, goodness=0.0, decision_margin=138.24952697753906, centre=apriltag_msgs.msg.Point(x=563.9772954566565, y=247.17628564018995), corners=[apriltag_msgs.msg.Point(x=531.5767822265625, y=281.49057006835943), apriltag_msgs.msg.Point(x=594.6371459960935, y=280.1867980957031), apriltag_msgs.msg.Point(x=599.7829589843751, y=209.2557220458984), apriltag_msgs.msg.Point(x=537.5938110351564, y=218.7700042724609)], homography=array([-4.02820894e+00, -9.89008704e+00,  5.63977295e+02, -1.81808834e+01,
        3.01866399e+01,  2.47176286e+02, -6.24456704e-02, -1.25213020e-02,
        1.00000000e+00]))])"
1731606019270912934,"apriltag_msgs.msg.AprilTagDetectionArray(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731606019, nanosec=245811453), frame_id='camera'), detections=[apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=12, hamming=0, goodness=0.0, decision_margin=126.1679458618164, centre=apriltag_msgs.msg.Point(x=289.8367710911337, y=247.24978721274394), corners=[apriltag_msgs.msg.Point(x=269.0652160644531, y=266.48321533203125), apriltag_msgs.msg.Point(x=309.33300781250006, y=269.9734191894531), apriltag_msgs.msg.Point(x=308.9051513671875, y=229.59341430664065), apriltag_msgs.msg.Point(x=269.69042968749994, y=223.76843261718753)], homography=array([ 2.84216236e+01, -3.85258772e+00,  2.89836771e+02,  9.65490687e+00,
        1.74960604e+01,  2.47249787e+02,  2.95747961e-02, -1.31756436e-02,
        1.00000000e+00])), apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=13, hamming=0, goodness=0.0, decision_margin=138.5233154296875, centre=apriltag_msgs.msg.Point(x=562.0252465701333, y=246.79741545300016), corners=[apriltag_msgs.msg.Point(x=529.5548095703124, y=281.41656494140614), apriltag_msgs.msg.Point(x=593.0143432617189, y=279.90325927734375), apriltag_msgs.msg.Point(x=597.7764282226562, y=208.68041992187503), apriltag_msgs.msg.Point(x=535.3404541015624, y=218.28988647460938)], homography=array([-3.13210449e+00, -1.01365068e+01,  5.62025247e+02, -1.79680834e+01,
        3.01842526e+01,  2.46797415e+02, -6.13606414e-02, -1.32711250e-02,
        1.00000000e+00]))])"
1731606019300141934,"apriltag_msgs.msg.AprilTagDetectionArray(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731606019, nanosec=277710730), frame_id='camera'), detections=[apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=12, hamming=0, goodness=0.0, decision_margin=128.72140502929688, centre=apriltag_msgs.msg.Point(x=286.16562956498376, y=246.03178976253275), corners=[apriltag_msgs.msg.Point(x=265.4135131835937, y=265.28656005859375), apriltag_msgs.msg.Point(x=305.63357543945307, y=268.6758117675781), apriltag_msgs.msg.Point(x=305.20074462890625, y=228.37013244628906), apriltag_msgs.msg.Point(x=265.95895385742193, y=222.52851867675778)], homography=array([ 2.86823395e+01, -3.52358595e+00,  2.86165630e+02,  9.92012354e+00,
        1.77265634e+01,  2.46031790e+02,  3.08871442e-02, -1.22674371e-02,
        1.00000000e+00])), apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=13, hamming=0, goodness=0.0, decision_margin=138.79527282714844, centre=apriltag_msgs.msg.Point(x=559.4459645324405, y=245.4103738991667), corners=[apriltag_msgs.msg.Point(x=526.7705078125001, y=280.11822509765625), apriltag_msgs.msg.Point(x=590.5066528320311, y=278.50274658203125), apriltag_msgs.msg.Point(x=595.4423217773438, y=207.17506408691406), apriltag_msgs.msg.Point(x=532.7242431640626, y=216.94078063964844)], homography=array([-3.03998667e+00, -1.02413463e+01,  5.59445965e+02, -1.80374508e+01,
        3.02166388e+01,  2.45410374e+02, -6.17252443e-02, -1.33662404e-02,
        1.00000000e+00]))])"
1731606019337568082,"apriltag_msgs.msg.AprilTagDetectionArray(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731606019, nanosec=312536249), frame_id='camera'), detections=[apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=12, hamming=0, goodness=0.0, decision_margin=126.37761688232422, centre=apriltag_msgs.msg.Point(x=282.55540782436657, y=246.413187202649), corners=[apriltag_msgs.msg.Point(x=261.61123657226557, y=265.8377380371093), apriltag_msgs.msg.Point(x=301.9486083984375, y=269.3116149902344), apriltag_msgs.msg.Point(x=301.7560119628906, y=228.60569763183597), apriltag_msgs.msg.Point(x=262.3033142089844, y=222.5006256103516)], homography=array([ 2.91206066e+01, -3.18585890e+00,  2.82555408e+02,  1.04271107e+01,
        1.83058020e+01,  2.46413187e+02,  3.25482097e-02, -1.08837711e-02,
        1.00000000e+00])), apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=13, hamming=0, goodness=0.0, decision_margin=137.89505004882812, centre=apriltag_msgs.msg.Point(x=557.0157477575168, y=246.46514882269872), corners=[apriltag_msgs.msg.Point(x=524.1019897460938, y=281.34594726562494), apriltag_msgs.msg.Point(x=588.0419311523439, y=279.85113525390625), apriltag_msgs.msg.Point(x=593.27880859375, y=208.0348815917969), apriltag_msgs.msg.Point(x=530.2108154296875, y=217.62147521972656)], homography=array([-2.17902729e+00, -9.71757575e+00,  5.57015748e+02, -1.77718552e+01,
        3.07307430e+01,  2.46465149e+02, -6.07046398e-02, -1.22880911e-02,
        1.00000000e+00]))])"
1731606019365532416,"apriltag_msgs.msg.AprilTagDetectionArray(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731606019, nanosec=343096656), frame_id='camera'), detections=[apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=12, hamming=0, goodness=0.0, decision_margin=128.03826904296875, centre=apriltag_msgs.msg.Point(x=280.7707366549662, y=246.9065915919878), corners=[apriltag_msgs.msg.Point(x=259.6549682617187, y=266.2982788085938), apriltag_msgs.msg.Point(x=300.74456787109375, y=269.98931884765625), apriltag_msgs.msg.Point(x=300.15863037109375, y=229.1016998291015), apriltag_msgs.msg.Point(x=260.1397094726562, y=223.06437683105463)], homography=array([ 2.85170021e+01, -3.67557318e+00,  2.80770737e+02,  9.71053396e+00,
        1.77420125e+01,  2.46906592e+02,  2.94224354e-02, -1.32372795e-02,
        1.00000000e+00])), apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=13, hamming=0, goodness=0.0, decision_margin=139.0992431640625, centre=apriltag_msgs.msg.Point(x=556.5203463257785, y=246.61684056613385), corners=[apriltag_msgs.msg.Point(x=523.6661376953124, y=281.6247253417969), apriltag_msgs.msg.Point(x=588.1983032226562, y=280.0794067382812), apriltag_msgs.msg.Point(x=592.7726440429688, y=207.98811340332034), apriltag_msgs.msg.Point(x=529.2722778320311, y=217.83372497558597)], homography=array([-2.71823693e+00, -9.82285581e+00,  5.56520346e+02, -1.82244326e+01,
        3.06314378e+01,  2.46616841e+02, -6.21744399e-02, -1.30026720e-02,
        1.00000000e+00]))])"
1731606019400323601,"apriltag_msgs.msg.AprilTagDetectionArray(header=std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731606019, nanosec=376167138), frame_id='camera'), detections=[apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=12, hamming=0, goodness=0.0, decision_margin=127.8328857421875, centre=apriltag_msgs.msg.Point(x=277.2499534301231, y=244.98207236436056), corners=[apriltag_msgs.msg.Point(x=255.9149017333984, y=264.471923828125), apriltag_msgs.msg.Point(x=297.1755676269532, y=268.12396240234375), apriltag_msgs.msg.Point(x=296.87768554687494, y=227.0518798828125), apriltag_msgs.msg.Point(x=256.58251953124994, y=220.97862243652344)], homography=array([ 2.86789455e+01, -3.32258147e+00,  2.77249953e+02,  9.78750675e+00,
        1.82542281e+01,  2.44982072e+02,  2.99771623e-02, -1.17026119e-02,
        1.00000000e+00])), apriltag_msgs.msg.AprilTagDetection(family='tag36h11', id=13, hamming=0, goodness=0.0, decision_margin=139.602294921875, centre=apriltag_msgs.msg.Point(x=554.4077775753904, y=244.6378190437213), corners=[apriltag_msgs.msg.Point(x=521.0966186523438, y=279.8764038085937), apriltag_msgs.msg.Point(x=586.0242919921876, y=278.25036621093744), apriltag_msgs.msg.Point(x=591.1499633789062, y=205.76968383789062), apriltag_msgs.msg.Point(x=527.2058105468749, y=215.71852111816406)], homography=array([-2.28878723e+00, -1.00780169e+01,  5.54407778e+02, -1.81086867e+01,
        3.08375014e+01,  2.44637819e+02, -6.20155460e-02, -1.30382003e-02,
        1.00000000e+00]))])"
